PERIODO,PROVEEDOR,DIRECCION,RANGO_PESO_ENVIO,AMBITO,TIPO_ENVIO,TIPO_SERVICIO,INGRESOS,NUMERO_TOTAL_ENVIOS
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 10,300",2
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 4Kg y hasta 5Kg,Local,Envíos Individuales,Encomienda normal,"$ 97,850",19
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia no prioritaria normal,"$ 808,550",157
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Correspondencia prioritaria certificada,"$ 87,550",17
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Encomienda certificada,"$ 118,450",23
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Local,Mayor a 5Kg y hasta 30Kg,Local,Envíos Individuales,Encomienda normal,"$ 787,950",153
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correo telegráfico,"$ 343,091,700","32,049"
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 3,983,600",433
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 922,677,250","76,395"
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,040,721,900","127,906"
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 444,600",57
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Encomienda certificada,"$ 46,800",6
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Hasta 200g,Nacional,Envíos Individuales,Encomienda normal,"$ 1,177,800",151
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 883,200",96
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,942,200",249
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 35,045,400","4,493"
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 101,400",13
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 288,600",37
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 1Kg y hasta 2Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 5,249,400",673
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 644,000",70
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 7,238,400",928
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 178,042,800","22,826"
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 249,600",32
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 405,600",52
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 200g y hasta 1Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 3,151,200",404
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 967,200",124
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 928,200",119
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 4,804,800",616
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 530,400",68
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 2Kg y hasta 3Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 6,910,800",886
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 358,800",46
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 2,207,400",283
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 819,000",105
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 429,000",55
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 3Kg y hasta 4Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 4,851,600",622
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 522,600",67
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 663,000",85
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,053,000",135
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 514,800",66
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 4Kg y hasta 5Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 4,531,800",581
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 1,380,600",177
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 5,155,800",661
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,833,000",235
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda certificada,"$ 8,088,600","1,037"
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Nacional,Mayor a 5Kg y hasta 30Kg,Nacional,Envíos Individuales,Encomienda normal,"$ 51,222,600","6,567"
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 833,050",19
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 1,955,800",27
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 1,205,500",56
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 26,357,400",524
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Hasta 200g,Internacional,Envíos Individuales,Encomienda certificada,"$ 382,500",4
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria certificada,"$ 312,700",2
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia no prioritaria normal,"$ 7,118,600",43
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria certificada,"$ 70,000",1
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Correspondencia prioritaria normal,"$ 8,341,400",51
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda certificada,"$ 1,498,300",12
2023-01-01T00:00:00.000,SERVICIOS POSTALES NACIONALES S.A.,Salida,Mayor a 1Kg y hasta 2Kg,Internacional,Envíos Individuales,Encomienda normal,"$ 138,800",2
